domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"1win-login-bangladesh.com","https://1win-login-bangladesh.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T13:55:00.982Z"
"1winlogin1.com","https://1winlogin1.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T13:55:17.218Z"
"1winlogin2.com","https://1winlogin2.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T13:55:33.532Z"
"1x-moremagicapple.com","https://1x-moremagicapple.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-10T13:55:49.771Z"
"1xbet-apklogin.xyz","https://1xbet-apklogin.xyz",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T13:56:06.042Z"
"1xbet-applogin.xyz","https://1xbet-applogin.xyz",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T13:56:22.306Z"
"1xbet-ewallet.com","https://1xbet-ewallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T13:56:38.625Z"
"1xbet-logindownload.click","https://1xbet-logindownload.click",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T13:56:54.886Z"
"1xbet-logindownload.xyz","https://1xbet-logindownload.xyz",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T13:57:11.157Z"
"1xbet-loginmobile.xyz","https://1xbet-loginmobile.xyz",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T13:57:27.388Z"
"1xbet-loginregistration.xyz","https://1xbet-loginregistration.xyz",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T13:57:43.662Z"
"1xbet-wallet.com","https://1xbet-wallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T13:58:00.240Z"
"1xbetloginkorea.click","https://1xbetloginkorea.click",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T13:58:16.509Z"
"1xbetpaypal.click","https://1xbetpaypal.click",5,"medium_risk","enterprise_target","paypal","",0,0,"false","","","2025-07-10T13:58:32.804Z"
"1zoracleprofiles.com","https://1zoracleprofiles.com",5,"medium_risk","enterprise_target","oracle","",0,0,"false","","","2025-07-10T13:58:49.072Z"
"2009bitcoinwine.com","https://2009bitcoinwine.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:59:05.358Z"
"201bitcoin.online","https://201bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:59:21.650Z"
"2020designinteriors.com","https://2020designinteriors.com",3,"blacklist_match","blacklist_match","","signin",0,0,"false","","","2025-07-10T13:59:37.904Z"
"2025gcpsup.org","https://2025gcpsup.org",5,"medium_risk","enterprise_target","gcp","",0,0,"false","","","2025-07-10T13:59:54.167Z"
"203bitcoin.online","https://203bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:00:10.476Z"
"20betlogin.top","https://20betlogin.top",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:00:26.748Z"
"212multipayment.com","https://212multipayment.com",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T14:00:43.014Z"
"212payments.net","https://212payments.net",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T14:00:59.284Z"
"213bitcoin.info","https://213bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:01:15.871Z"
"218bitcoin.info","https://218bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:01:32.150Z"
"218phspinlogin.com","https://218phspinlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:01:48.403Z"
"219bitcoin.info","https://219bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:02:05.035Z"
"21bitcoinbooks.com","https://21bitcoinbooks.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:02:21.302Z"
"21btcmining.com","https://21btcmining.com",3,"blacklist_match","blacklist_match","","mining",0,0,"false","","","2025-07-10T14:02:37.914Z"
"21jllogin.com","https://21jllogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:02:54.154Z"
"21lawsofstorytelling.com","https://21lawsofstorytelling.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T14:03:10.424Z"
"2222bet-login.com","https://2222bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:03:26.682Z"
"2222betlogin.com","https://2222betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:03:43.311Z"
"222betlogins.com","https://222betlogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:03:59.572Z"
"2233betlogin.com","https://2233betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:04:15.848Z"
"228srvauthc0dedfaq.com","https://228srvauthc0dedfaq.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T14:04:32.139Z"
"229bitcoin.info","https://229bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:04:48.718Z"
"22auth.com","https://22auth.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T14:05:04.977Z"
"22betlogins.com","https://22betlogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:05:21.279Z"
"22ndstatebankingcompany.com","https://22ndstatebankingcompany.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T14:05:37.884Z"
"22ndstatebankingcompany.info","https://22ndstatebankingcompany.info",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T14:05:54.174Z"
"22ndstatebankingcompany.net","https://22ndstatebankingcompany.net",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T14:06:10.421Z"
"22ndstatebankingcompany.org","https://22ndstatebankingcompany.org",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T14:06:26.693Z"
"22rlogin.com","https://22rlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:06:42.943Z"
"234slotlogin.com","https://234slotlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:06:59.336Z"
"239bitcoin.online","https://239bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:07:15.602Z"
"23andmeclassactionlawsuit.com","https://23andmeclassactionlawsuit.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T14:07:32.197Z"
"23kiwiaccounting.com","https://23kiwiaccounting.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T14:07:48.451Z"
"241bitcoin.info","https://241bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:08:04.970Z"
"247cryptofxtrading.com","https://247cryptofxtrading.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T14:08:21.241Z"
"24auth.site","https://24auth.site",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T14:08:37.514Z"
"24xlogin.com","https://24xlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:08:53.754Z"
"252bitcoin.info","https://252bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:09:10.046Z"
"256bet-login.com","https://256bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:09:26.322Z"
"256betlogin.com","https://256betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:09:42.689Z"
"256jogologin.com","https://256jogologin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:09:58.952Z"
"257saws.com","https://257saws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T14:10:15.226Z"
"25slogin.com","https://25slogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:10:31.462Z"
"266betlogin.com","https://266betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:10:48.057Z"
"268bitcoin.info","https://268bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:11:04.332Z"
"271bitcoin.info","https://271bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:11:20.594Z"
"27betlogin1.com","https://27betlogin1.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:11:36.841Z"
"27bviplogin.com","https://27bviplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:11:53.114Z"
"285bitcoin.online","https://285bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:12:09.372Z"
"290bitcoin.info","https://290bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:12:25.947Z"
"293bitcoin.info","https://293bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:12:42.200Z"
"2betlogin.net","https://2betlogin.net",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:12:58.454Z"
"2daycryptoclass.com","https://2daycryptoclass.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T14:13:14.700Z"
"2fa-caixabankam.com","https://2fa-caixabankam.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T14:13:30.975Z"
"2fa-login.com","https://2fa-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:13:47.531Z"
"2fabitcoin.xyz","https://2fabitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:14:03.779Z"
"2guyswithsaws.com","https://2guyswithsaws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T14:14:20.034Z"
"2jllogin.com","https://2jllogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:14:36.816Z"
"2jlloginphilippines.com","https://2jlloginphilippines.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:14:53.067Z"
"2lbitcoin.com","https://2lbitcoin.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:15:09.368Z"
"2rbcroyalbank.app","https://2rbcroyalbank.app",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T14:15:25.963Z"
"2secure-myrogers-payments.net","https://2secure-myrogers-payments.net",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T14:15:42.228Z"
"2xhbcygcp1ki.xyz","https://2xhbcygcp1ki.xyz",5,"medium_risk","enterprise_target","gcp","",0,0,"false","","","2025-07-10T14:15:58.480Z"
"304metalworks.com","https://304metalworks.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T14:16:14.733Z"
"306bitcoin.info","https://306bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:16:30.979Z"
"30jililogin.com","https://30jililogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:16:47.619Z"
"31-stripe.com","https://31-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T14:17:03.872Z"
"32-stripe.com","https://32-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T14:17:20.156Z"
"32013-usbank.com","https://32013-usbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T14:17:36.403Z"
"320bitcoin.online","https://320bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:17:52.975Z"
"321loginkainvites.com","https://321loginkainvites.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:18:09.211Z"
"321loginkanew1.com","https://321loginkanew1.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:18:25.833Z"
"321loginkanew2.com","https://321loginkanew2.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:18:42.094Z"
"321loginkapwfc.com","https://321loginkapwfc.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:18:58.384Z"
"321teamloginkafaceit.com","https://321teamloginkafaceit.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:19:14.686Z"
"322bet-login.com","https://322bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:19:31.280Z"
"322meta.com","https://322meta.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T14:19:47.538Z"
"323bitcoin.info","https://323bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:20:04.108Z"
"328applecross.com","https://328applecross.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-10T14:20:20.385Z"
"33-stripe.com","https://33-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T14:20:37.105Z"
"330bitcoin.info","https://330bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:20:53.742Z"
"3333bet-login.com","https://3333bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:21:10.011Z"
"339bitcoin.info","https://339bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:21:26.573Z"
"344betlogin.com","https://344betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:21:43.202Z"
"3537bet-login.com","https://3537bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:21:59.473Z"
"355bitcoin.online","https://355bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:22:15.787Z"
"35733login.com","https://35733login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:22:32.383Z"
"35phfunlogin.com","https://35phfunlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:22:48.699Z"
"35phfunloginphilippines.com","https://35phfunloginphilippines.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:23:04.968Z"
"360accountancy.com","https://360accountancy.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T14:23:21.560Z"
"360designindonesia.com","https://360designindonesia.com",3,"blacklist_match","blacklist_match","","signin",0,0,"false","","","2025-07-10T14:23:37.812Z"
"364bitcoin.info","https://364bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:23:54.078Z"
"365betvisacasino.com","https://365betvisacasino.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T14:24:10.645Z"
"365inteligencia.com","https://365inteligencia.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T14:24:26.956Z"
"365phloginorg.com","https://365phloginorg.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:24:43.201Z"
"365securedrop.com","https://365securedrop.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T14:24:59.475Z"
"36dawson.com","https://36dawson.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T14:25:15.713Z"
"36tbetlogin.com","https://36tbetlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:25:32.008Z"
"372bitcoin.online","https://372bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:25:48.256Z"
"374bitcoin.info","https://374bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:26:04.511Z"
"3755betlogin.com","https://3755betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T14:26:20.760Z"
"396bitcoin.info","https://396bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T14:26:37.040Z"
"3besteslagers.com","https://3besteslagers.com",5,"medium_risk","enterprise_target","tesla","",0,0,"false","","","2025-07-10T14:26:53.290Z"
"3billington.com","https://3billington.com",3,"blacklist_match","blacklist_match","","billing",0,0,"false","","","2025-07-10T14:27:09.645Z"
